,filename, date, gender, race, yearofbirth, weather, glasses, expression, yaw,Unnamed: 9
17294,90255d71.nef, 2009-08-09 00:00:00, Female, White,1988, Sunny, glasses, BlankStare,90,90255d71.nef
17297,90255d74.nef, 2009-08-09 00:00:00, Female, White,1988, Sunny, prism, Happiness,90,90255d74.nef
17298,90255d75.nef, 2009-08-09 00:00:00, Female, White,1988, Sunny, glasses, BlankStare,0,90255d75.nef
17299,90255d76.nef, 2009-08-09 00:00:00, Female, White,1988, Sunny, glasses, Happiness,0,90255d76.nef
17300,90255d77.nef, 2009-08-09 00:00:00, Female, White,1988, Sunny, prism, BlankStare,0,90255d77.nef
17301,90255d78.nef, 2009-08-09 00:00:00, Female, White,1988, Sunny, prism, Happiness,0,90255d78.nef
17302,90256d1.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, BlankStare,0,90256d1.nef
17303,90256d2.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, Happiness,0,90256d2.nef
17306,90256d6.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, BlankStare,45,90256d6.nef
17307,90256d7.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, Happiness,45,90256d7.nef
17308,90256d8.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, BlankStare,-45,90256d8.nef
17309,90256d9.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, Happiness,-45,90256d9.nef
17312,90256d13.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, BlankStare,0,90256d13.nef
17313,90256d14.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, Happiness,0,90256d14.nef
17314,90256d16.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, BlankStare,0,90256d16.nef
17315,90256d17.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, Happiness,0,90256d17.nef
17316,90256d18.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, BlankStare,-90,90256d18.nef
17317,90256d19.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, Happiness,-90,90256d19.nef
17318,90256d21.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, BlankStare,45,90256d21.nef
17319,90256d22.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, Happiness,45,90256d22.nef
17320,90256d23.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, BlankStare,-45,90256d23.nef
17321,90256d24.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, Happiness,-45,90256d24.nef
17323,90256d27.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, Happiness,90,90256d27.nef
17324,90256d28.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, BlankStare,0,90256d28.nef
17325,90256d29.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, Happiness,0,90256d29.nef
17326,90256d31.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, Happiness,0,90256d31.nef
17327,90256d32.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, BlankStare,0,90256d32.nef
17328,90256d33.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, Happiness,0,90256d33.nef
17329,90256d34.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, BlankStare,0,90256d34.nef
17330,90256d35.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, glasses, BlankStare,0,90256d35.nef
17331,90256d36.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, glasses, Happiness,0,90256d36.nef
17332,90256d37.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, prism, BlankStare,0,90256d37.nef
17333,90256d38.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, prism, Happiness,0,90256d38.nef
17339,90256d44.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, glasses, Happiness,45,90256d44.nef
17342,90256d47.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, glasses, BlankStare,-45,90256d47.nef
17343,90256d48.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, glasses, Happiness,-45,90256d48.nef
17344,90256d49.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, prism, BlankStare,-45,90256d49.nef
17345,90256d50.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, prism, Happiness,-45,90256d50.nef
17350,90256d55.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, glasses, BlankStare,0,90256d55.nef
17351,90256d56.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, glasses, Happiness,0,90256d56.nef
17352,90256d57.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, prism, BlankStare,0,90256d57.nef
17353,90256d58.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, prism, Happiness,0,90256d58.nef
17354,90256d59.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, glasses, BlankStare,0,90256d59.nef
17355,90256d60.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, glasses, Happiness,0,90256d60.nef
17356,90256d61.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, prism, BlankStare,0,90256d61.nef
17357,90256d62.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, prism, Happiness,0,90256d62.nef
17362,90256d67.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, glasses, BlankStare,45,90256d67.nef
17363,90256d68.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, glasses, Happiness,45,90256d68.nef
17364,90256d69.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, prism, BlankStare,45,90256d69.nef
17365,90256d70.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, prism, Happiness,45,90256d70.nef
17366,90256d71.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, glasses, BlankStare,-45,90256d71.nef
17367,90256d72.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, glasses, Happiness,-45,90256d72.nef
17368,90256d73.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, prism, BlankStare,-45,90256d73.nef
17369,90256d74.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, prism, Happiness,-45,90256d74.nef
17370,90256d75.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, glasses, BlankStare,90,90256d75.nef
17372,90256d77.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, prism, BlankStare,90,90256d77.nef
17373,90256d78.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, prism, Happiness,90,90256d78.nef
17374,90256d79.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, glasses, BlankStare,0,90256d79.nef
17375,90256d80.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, glasses, Happiness,0,90256d80.nef
17376,90256d81.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, prism, BlankStare,0,90256d81.nef
17377,90256d82.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, prism, Happiness,0,90256d82.nef
17378,90257d1.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, BlankStare,0,90257d1.nef
17379,90257d2.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, Happiness,0,90257d2.nef
17382,90257d6.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, BlankStare,45,90257d6.nef
17384,90257d8.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, BlankStare,-45,90257d8.nef
17385,90257d9.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, Happiness,-45,90257d9.nef
17388,90257d13.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, BlankStare,0,90257d13.nef
17389,90257d14.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, Happiness,0,90257d14.nef
17390,90257d16.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, BlankStare,0,90257d16.nef
17391,90257d17.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, Happiness,0,90257d17.nef
17394,90257d21.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, BlankStare,45,90257d21.nef
17395,90257d22.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, Happiness,45,90257d22.nef
17396,90257d23.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, BlankStare,-45,90257d23.nef
17397,90257d24.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, Happiness,-45,90257d24.nef
17400,90257d28.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, BlankStare,0,90257d28.nef
17401,90257d29.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, none, Happiness,0,90257d29.nef
17402,90257d31.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, Happiness,0,90257d31.nef
17403,90257d32.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, BlankStare,0,90257d32.nef
17404,90257d33.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, Happiness,0,90257d33.nef
17405,90257d34.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, none, BlankStare,0,90257d34.nef
17406,90257d35.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, glasses, BlankStare,0,90257d35.nef
17407,90257d36.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, glasses, Happiness,0,90257d36.nef
17408,90257d37.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, prism, BlankStare,0,90257d37.nef
17409,90257d38.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, prism, Happiness,0,90257d38.nef
17414,90257d43.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, glasses, BlankStare,45,90257d43.nef
17415,90257d44.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, glasses, Happiness,45,90257d44.nef
17418,90257d47.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, glasses, BlankStare,-45,90257d47.nef
17419,90257d48.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, glasses, Happiness,-45,90257d48.nef
17420,90257d49.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, prism, BlankStare,-45,90257d49.nef
17426,90257d55.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, glasses, BlankStare,0,90257d55.nef
17427,90257d56.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, glasses, Happiness,0,90257d56.nef
17428,90257d57.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, prism, BlankStare,0,90257d57.nef
17429,90257d58.nef, 2009-08-09 00:00:00, Male, White,1956, Inside, prism, Happiness,0,90257d58.nef
17430,90257d59.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, glasses, BlankStare,0,90257d59.nef
17431,90257d60.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, glasses, Happiness,0,90257d60.nef
17432,90257d61.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, prism, BlankStare,0,90257d61.nef
17433,90257d62.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, prism, Happiness,0,90257d62.nef
17438,90257d67.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, glasses, BlankStare,45,90257d67.nef
17439,90257d68.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, glasses, Happiness,45,90257d68.nef
17440,90257d69.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, prism, BlankStare,45,90257d69.nef
17442,90257d71.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, glasses, BlankStare,-45,90257d71.nef
17443,90257d72.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, glasses, Happiness,-45,90257d72.nef
17447,90257d76.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, glasses, Happiness,90,90257d76.nef
17448,90257d77.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, prism, BlankStare,90,90257d77.nef
17450,90257d79.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, glasses, BlankStare,0,90257d79.nef
17451,90257d80.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, glasses, Happiness,0,90257d80.nef
17452,90257d81.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, prism, BlankStare,0,90257d81.nef
17453,90257d82.nef, 2009-08-09 00:00:00, Male, White,1956, Sunny, prism, Happiness,0,90257d82.nef
17454,90258d1.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, BlankStare,0,90258d1.nef
17455,90258d2.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, Happiness,0,90258d2.nef
17456,90258d3.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, BlankStare,-90,90258d3.nef
17458,90258d6.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, BlankStare,45,90258d6.nef
17459,90258d7.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, Happiness,45,90258d7.nef
17460,90258d8.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, BlankStare,-45,90258d8.nef
17461,90258d9.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, Happiness,-45,90258d9.nef
17464,90258d13.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, BlankStare,0,90258d13.nef
17465,90258d14.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, Happiness,0,90258d14.nef
17466,90258d16.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, BlankStare,0,90258d16.nef
17467,90258d17.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, Happiness,0,90258d17.nef
17468,90258d18.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, BlankStare,-90,90258d18.nef
17470,90258d21.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, BlankStare,45,90258d21.nef
17471,90258d22.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, Happiness,45,90258d22.nef
17472,90258d23.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, BlankStare,-45,90258d23.nef
17473,90258d24.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, Happiness,-45,90258d24.nef
17474,90258d26.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, BlankStare,90,90258d26.nef
17475,90258d27.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, Happiness,90,90258d27.nef
17476,90258d28.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, BlankStare,0,90258d28.nef
17477,90258d29.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, Happiness,0,90258d29.nef
17478,90258d31.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, Happiness,0,90258d31.nef
17479,90258d32.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, BlankStare,0,90258d32.nef
17480,90258d33.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, Happiness,0,90258d33.nef
17481,90258d34.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, BlankStare,0,90258d34.nef
17482,90258d35.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, BlankStare,0,90258d35.nef
17483,90258d36.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, Happiness,0,90258d36.nef
17484,90258d37.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, BlankStare,0,90258d37.nef
17485,90258d38.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, Happiness,0,90258d38.nef
17489,90258d42.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, Happiness,-90,90258d42.nef
17490,90258d43.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, BlankStare,45,90258d43.nef
17491,90258d44.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, Happiness,45,90258d44.nef
17492,90258d45.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, BlankStare,45,90258d45.nef
17493,90258d46.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, Happiness,45,90258d46.nef
17494,90258d47.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, BlankStare,-45,90258d47.nef
17495,90258d48.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, Happiness,-45,90258d48.nef
17496,90258d49.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, BlankStare,-45,90258d49.nef
17497,90258d50.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, Happiness,-45,90258d50.nef
17498,90258d51.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, BlankStare,90,90258d51.nef
17500,90258d53.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, BlankStare,90,90258d53.nef
17502,90258d55.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, BlankStare,0,90258d55.nef
17503,90258d56.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, Happiness,0,90258d56.nef
17504,90258d57.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, BlankStare,0,90258d57.nef
17505,90258d58.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, Happiness,0,90258d58.nef
17506,90258d59.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, BlankStare,0,90258d59.nef
17507,90258d60.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, Happiness,0,90258d60.nef
17508,90258d61.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, BlankStare,0,90258d61.nef
17509,90258d62.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, Happiness,0,90258d62.nef
17510,90258d63.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, BlankStare,-90,90258d63.nef
17511,90258d64.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, Happiness,-90,90258d64.nef
17512,90258d65.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, BlankStare,-90,90258d65.nef
17514,90258d67.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, BlankStare,45,90258d67.nef
17515,90258d68.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, Happiness,45,90258d68.nef
17516,90258d69.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, BlankStare,45,90258d69.nef
17517,90258d70.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, Happiness,45,90258d70.nef
17518,90258d71.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, BlankStare,-45,90258d71.nef
17519,90258d72.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, Happiness,-45,90258d72.nef
17520,90258d73.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, BlankStare,-45,90258d73.nef
17521,90258d74.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, Happiness,-45,90258d74.nef
17522,90258d75.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, BlankStare,90,90258d75.nef
17523,90258d76.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, Happiness,90,90258d76.nef
17524,90258d77.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, BlankStare,90,90258d77.nef
17525,90258d78.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, Happiness,90,90258d78.nef
17526,90258d79.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, BlankStare,0,90258d79.nef
17527,90258d80.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, Happiness,0,90258d80.nef
17528,90258d81.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, BlankStare,0,90258d81.nef
17529,90258d82.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, Happiness,0,90258d82.nef
17530,90259d1.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, BlankStare,0,90259d1.nef
17531,90259d2.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, Happiness,0,90259d2.nef
17532,90259d3.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, BlankStare,-90,90259d3.nef
17533,90259d4.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, Happiness,-90,90259d4.nef
17534,90259d6.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, BlankStare,45,90259d6.nef
17535,90259d7.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, Happiness,45,90259d7.nef
17536,90259d8.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, BlankStare,-45,90259d8.nef
17537,90259d9.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, Happiness,-45,90259d9.nef
17540,90259d13.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, BlankStare,0,90259d13.nef
17541,90259d14.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, Happiness,0,90259d14.nef
17542,90259d16.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, BlankStare,0,90259d16.nef
17543,90259d17.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, Happiness,0,90259d17.nef
17544,90259d18.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, BlankStare,-90,90259d18.nef
17545,90259d19.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, Happiness,-90,90259d19.nef
17546,90259d21.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, BlankStare,45,90259d21.nef
17547,90259d22.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, Happiness,45,90259d22.nef
17548,90259d23.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, BlankStare,-45,90259d23.nef
17549,90259d24.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, Happiness,-45,90259d24.nef
17550,90259d26.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, BlankStare,90,90259d26.nef
17551,90259d27.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, Happiness,90,90259d27.nef
17552,90259d28.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, BlankStare,0,90259d28.nef
17553,90259d29.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, Happiness,0,90259d29.nef
17554,90259d31.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, Happiness,0,90259d31.nef
17555,90259d32.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, BlankStare,0,90259d32.nef
17556,90259d33.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, Happiness,0,90259d33.nef
17557,90259d34.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, BlankStare,0,90259d34.nef
17558,90259d35.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, BlankStare,0,90259d35.nef
17559,90259d36.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, Happiness,0,90259d36.nef
17560,90259d37.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, BlankStare,0,90259d37.nef
17561,90259d38.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, Happiness,0,90259d38.nef
17562,90259d39.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, BlankStare,-90,90259d39.nef
17566,90259d43.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, BlankStare,45,90259d43.nef
17567,90259d44.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, Happiness,45,90259d44.nef
17568,90259d45.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, BlankStare,45,90259d45.nef
17569,90259d46.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, Happiness,45,90259d46.nef
17570,90259d47.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, BlankStare,-45,90259d47.nef
17571,90259d48.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, Happiness,-45,90259d48.nef
17572,90259d49.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, BlankStare,-45,90259d49.nef
17573,90259d50.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, Happiness,-45,90259d50.nef
17578,90259d55.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, BlankStare,0,90259d55.nef
17579,90259d56.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, Happiness,0,90259d56.nef
17580,90259d57.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, BlankStare,0,90259d57.nef
17581,90259d58.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, Happiness,0,90259d58.nef
17582,90259d59.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, BlankStare,0,90259d59.nef
17583,90259d60.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, Happiness,0,90259d60.nef
17584,90259d61.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, BlankStare,0,90259d61.nef
17585,90259d62.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, Happiness,0,90259d62.nef
17587,90259d64.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, Happiness,-90,90259d64.nef
17588,90259d65.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, BlankStare,-90,90259d65.nef
17589,90259d66.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, Happiness,-90,90259d66.nef
17590,90259d67.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, BlankStare,45,90259d67.nef
17591,90259d68.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, Happiness,45,90259d68.nef
17592,90259d69.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, BlankStare,45,90259d69.nef
17593,90259d70.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, Happiness,45,90259d70.nef
17594,90259d71.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, BlankStare,-45,90259d71.nef
17595,90259d72.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, Happiness,-45,90259d72.nef
17596,90259d73.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, BlankStare,-45,90259d73.nef
17597,90259d74.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, Happiness,-45,90259d74.nef
17598,90259d75.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, BlankStare,90,90259d75.nef
17599,90259d76.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, Happiness,90,90259d76.nef
17600,90259d77.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, BlankStare,90,90259d77.nef
17601,90259d78.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, Happiness,90,90259d78.nef
17602,90259d79.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, BlankStare,0,90259d79.nef
17603,90259d80.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, Happiness,0,90259d80.nef
17604,90259d81.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, BlankStare,0,90259d81.nef
17605,90259d82.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, Happiness,0,90259d82.nef
17606,90260d1.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, BlankStare,0,90260d1.nef
17607,90260d2.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, Happiness,0,90260d2.nef
17608,90260d3.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, BlankStare,-90,90260d3.nef
17609,90260d4.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, Happiness,-90,90260d4.nef
17610,90260d6.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, BlankStare,45,90260d6.nef
17611,90260d7.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, Happiness,45,90260d7.nef
17612,90260d8.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, BlankStare,-45,90260d8.nef
